5b6996,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/add,1481304596,,200
ece3b8,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/add,1481304688,182348,200
182348,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481304688,,500
91ca41,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/add,1481305403,,200
e83df7,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481305413,,302
ec8b48,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481305413,,200
ca8882,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/add,1481306230,,200
37dbc7,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306246,,302
f3ba63,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306246,,200
c4c374,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306267,,302
019f4e,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306267,,200
a5f361,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306288,,302
8dcdc6,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306288,,200
2fba86,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306425,,302
b140f6,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306425,,200
a496fe,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306450,,302
4693ea,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306450,,200
cc56d6,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306466,,302
ad25e0,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306466,,200
b6db2e,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306485,,302
f22826,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306485,,200
ce732b,127.0.0.1,POST,http://localhost:8000/app_dev.php/authors/add,1481306499,,302
e37b4a,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481306499,,200
5aaf42,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481327232,,200
7d3c60,127.0.0.1,GET,http://localhost:8000/authors/list,1481359046,,200
79ea8c,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360101,,200
946f18,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360521,,200
72ac08,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360522,,200
deda62,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360527,,200
b20379,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360531,,200
87dd43,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360545,,200
ec4a6b,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481360547,,200
c9b2ef,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361678,be12fb,200
be12fb,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361678,,500
e08854,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361747,85272b,200
85272b,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361747,,500
ca24fe,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361775,6c7204,200
6c7204,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361775,,500
d3f863,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361786,627ad8,200
627ad8,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361786,,500
b75bd9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361817,a02727,200
a02727,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361817,,500
659855,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361826,e4896d,200
e4896d,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361826,,500
12a0f2,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361859,e7805c,200
e7805c,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481361859,,500
07f0fc,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362059,,200
46bc80,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362368,8bd337,200
8bd337,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362368,,500
0e0c64,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362405,542f87,200
542f87,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362405,,500
d79dc9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362417,14a26c,200
14a26c,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362417,,500
be9a9f,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362468,,200
e17cac,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362474,,200
74393f,127.0.0.1,GET,http://localhost:8000/authors/list,1481362523,,200
668408,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481362569,,200
37c543,127.0.0.1,GET,http://localhost:8000/authors/list,1481362576,,200
94735f,127.0.0.1,GET,http://localhost:8000/authors/list,1481362634,,200
7986d6,127.0.0.1,GET,http://localhost:8000/authors/list,1481362783,,200
071f59,127.0.0.1,GET,http://localhost:8000/authors/list,1481362828,b0f310,200
b0f310,127.0.0.1,GET,http://localhost:8000/authors/list,1481362828,,500
f213ec,127.0.0.1,GET,http://localhost:8000/authors/list,1481363130,,200
0ad223,127.0.0.1,GET,http://localhost:8000/authors/list,1481363146,,200
92cb61,127.0.0.1,GET,http://localhost:8000/authors/list,1481363159,,200
48b52d,127.0.0.1,GET,http://localhost:8000/authors/list,1481363168,,200
abd0ec,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481363209,29420b,200
29420b,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481363209,,500
e430dc,127.0.0.1,GET,http://localhost:8000/authors/list,1481363214,84fb26,200
84fb26,127.0.0.1,GET,http://localhost:8000/authors/list,1481363214,,500
7c9d7d,127.0.0.1,GET,http://localhost:8000/authors/list,1481363235,,200
46ec42,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481363513,b1361c,200
b1361c,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481363513,,500
4c0a0f,127.0.0.1,GET,http://localhost:8000/authors/list,1481363586,,200
a682e7,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481363611,,200
0800cd,127.0.0.1,GET,http://localhost:8000/authors/list,1481367282,,200
6acf7a,127.0.0.1,GET,http://localhost:8000/authors/list,1481371667,,200
def969,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481371722,,200
bff0e3,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481373009,,200
632d28,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481379285,,200
14b229,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481379924,,200
f85d87,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481379929,,200
746af3,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481379932,,200
d640b1,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380147,,200
3b909e,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380169,,200
787be2,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380187,,200
52c2be,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380319,,200
558f39,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380329,,200
fd3dd4,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380808,,200
67ba3b,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481380812,,200
c67a4e,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381307,,200
419c0d,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381522,,200
1e1de6,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381599,,200
456e01,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381612,,200
2fb994,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381689,,200
f6c051,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381690,,200
2be7cd,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481381976,,200
f03fbf,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481382612,,200
4d015b,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481382613,,200
451076,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481382671,,200
cecb02,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481393012,,200
15bed2,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481545802,,200
c07163,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546152,,200
93e7db,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546202,,200
a3f5a9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546612,,200
bec502,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546626,,200
65d34f,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546730,,200
e2cba9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546734,,200
1517fa,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481546736,,200
d6b002,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549431,,200
28d2c9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549453,,200
4f5eaf,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549586,,200
ae1beb,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549590,,200
36d266,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549643,,200
c1533c,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481549947,,200
b60bf9,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550007,,200
f97635,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550152,,200
26d438,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550156,,200
7d1878,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550182,,200
6791f7,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550182,,200
7e36ea,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550247,,200
d5ebb7,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550247,,200
758c7e,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550270,,200
bc12e7,127.0.0.1,GET,http://localhost:8000/app_dev.php/authors/list,1481550282,,200
ed2e22,127.0.0.1,GET,http://localhost:8000/web/quickstart,1481550672,9b758b,200
9b758b,127.0.0.1,GET,http://localhost:8000/web/quickstart,1481550672,,404
37d6c7,127.0.0.1,GET,http://localhost:8000/web/quickstart/,1481550683,7edcef,200
7edcef,127.0.0.1,GET,http://localhost:8000/web/quickstart/,1481550683,,404
a566a0,::1,GET,http://localhost/Symfony/web/app_dev.php/,1481552730,,200
37f90d,::1,GET,http://localhost/Symfony/web/app_dev.php/authors,1481552740,,200
a18d15,::1,GET,http://localhost/Symfony/web/app_dev.php/api/authors,1481552747,fc968e,200
fc968e,::1,GET,http://localhost/Symfony/web/app_dev.php/api/authors,1481552747,,404
1cf997,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481552761,,200
3caebc,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553671,,200
80dda2,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553702,,200
282a51,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553816,,200
936f57,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553825,,200
54e3de,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553858,,200
479dfd,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553962,,200
5abab9,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481553971,,200
0c5a52,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481554007,,200
7fc20a,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481555904,,200
bc4cae,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481555918,,200
c6f83b,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/,1481556890,,200
9f3960,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/add,1481556895,,200
94cbb2,127.0.0.1,POST,http://localhost/Symfony/web/app_dev.php/authors/add,1481557158,,302
102aad,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481557158,,200
b4fbe4,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481557175,,200
d80066,127.0.0.1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1481573190,,200
72cc14,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482477811,,200
f989ca,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482478495,,200
90e1cd,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/add,1482478503,,200
3b7dfc,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482478752,,200
476d74,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/add,1482481126,,200
ad473c,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481174,b20953,200
b20953,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481174,,404
54ce1d,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481282,c0a099,200
c0a099,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481282,,404
49e0cc,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481331,6dc277,200
6dc277,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481331,,404
8df9ad,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481431,83256b,200
83256b,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481431,,404
855399,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481457,6025d5,200
6025d5,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481457,,404
fc5f59,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481479,6345d0,200
6345d0,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481479,,404
15bb7e,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481483,440ab5,200
440ab5,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481483,,404
dc9925,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481485,ef229e,200
ef229e,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481485,,404
0f09b2,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481510,47234f,200
47234f,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481510,,404
6b7a42,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481533,88a97d,200
88a97d,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481533,,404
45c252,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481544,8145c0,200
8145c0,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481544,,404
8e27ea,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481571,6cd2b0,200
6cd2b0,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481571,,404
430528,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481582,7e0120,200
7e0120,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481582,,404
04fb6c,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481652,61d846,200
61d846,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481652,,404
6e9cfb,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481673,585edb,200
585edb,::1,DELETE,http://localhost/Symfony/web/app_dev.php/authors/remove/1,1482481673,,404
28850b,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481711,af7fc8,200
af7fc8,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481711,,404
c40bba,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481752,6f40a9,200
6f40a9,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove/1,1482481752,,404
83c28d,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481774,e912ee,200
e912ee,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481774,,404
34ac82,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481776,2768d0,200
b9a140,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481790,963484,200
963484,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481790,,404
3832da,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481793,7f0046,200
7f0046,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/remove,1482481793,,404
6d6107,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/list,1482481812,a98a8c,200
a98a8c,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/list,1482481812,,404
f41cc9,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/list,1482481880,71aa2f,200
71aa2f,127.0.0.1,GET,http://localhost:8000/Symfony/web/app_dev.php/authors/list,1482481880,,404
9ea0dc,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482481932,,200
373d2a,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482481934,,200
6bbff1,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482481943,,200
fee9ca,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482481949,eb2156,200
eb2156,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482481949,,404
4fb02a,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482481984,,200
972939,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482199,,200
829b2e,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482207,454b79,200
454b79,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482207,,404
341b60,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482453,bf88bd,200
bf88bd,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482453,,404
7591ff,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482647,,200
be842c,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482722,,200
c31b2a,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482723,,200
f502a0,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482728,e82bb8,200
e82bb8,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482728,,404
551adf,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482778,,200
a3bffc,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/list,1482482809,,200
83c252,::1,GET,http://localhost/Symfony/web/app_dev.php/authors/remove,1482482815,85904a,200
